Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
BGC0001703.1.region001	BGC0001703.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001235.1.region001	BGC0001235.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001014.1.region001	BGC0001014.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000106.1.region001	BGC0000106.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000302.1.region001	BGC0000302.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001415.1.region001	BGC0001415.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000381.1.region001	BGC0000381.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000351.1.region001	BGC0000351.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000407.1.region001	BGC0000407.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001724.1.region001	BGC0001724.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001187.1.region001	BGC0001187.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001044.1.region001	BGC0001044.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000395.1.region001	BGC0000395.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001961.1.region001	BGC0001961.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001211.1.region001	BGC0001211.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000971.1.region001	BGC0000971.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000291.1.region001	BGC0000291.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000900.1.region001	BGC0000900.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001563.1.region001	BGC0001563.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001164.1.region001	BGC0001164.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001051.1.region001	BGC0001051.1.region001	0	1	1	1	1	0	0	1	1		

BGC0001421.1.region001	BGC0001427.1.region001	0.07635002583265305	0.8531292676925659	1.0	0.7614061832427979	1.0	0.18612803518772125	0.2655982971191406	35	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001558.1.region001	BGC0001568.1.region001	0.07391072809696198	0.857641339302063	0.925000011920929	0.9903831481933594	0.8958333134651184	0.009774516336619854	0.00918325874954462	44	4	T2PKS.oligosaccharide - T2PKS.oligosaccharide	T2PKS.oligosaccharide
BGC0001422.1.region001	BGC0001425.1.region001	0.26783642172813416	0.5360634922981262	0.7857142686843872	0.8713445067405701	0.6666666865348816	0.15604588389396667	0.11496026813983917	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001056.1.region001	BGC0001130.1.region001	0.2429397851228714	0.5731401443481445	0.9444444179534912	0.517987072467804	0.8695651888847351	0.4764542579650879	0.48386579751968384	28	21	NRPS.T1PKS.hglE-KS.PUFA - NRPS.T1PKS.hglE-KS.PUFA	NRPS.T1PKS.hglE-KS.PUFA
BGC0000246.1.region001	BGC0000247.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	19	5	T2PKS - T2PKS.oligosaccharide	
BGC0001025.1.region001	BGC0001104.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	13	2	NRPS.PKS-like.transAT-PKS - PKS-like	
BGC0001009.1.region001	BGC0001024.1.region001	0.2170383483171463	0.6130289435386658	0.9333333373069763	0.5149369835853577	0.9090909361839294	0.5630819797515869	0.44375887513160706	36	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000231.1.region001	BGC0001596.1.region001	0.10988129675388336	0.7923113107681274	1.0	0.656620979309082	1.0	0.2785385549068451	0.359589159488678	4	4	T2PKS - T2PKS	T2PKS
BGC0000125.1.region001	BGC0001690.1.region001	0.11465280503034592	0.7838396430015564	0.9545454382896423	0.9844518899917603	0.8387096524238586	0.02917872928082943	0.00557751627638936	79	27	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000270.1.region001	BGC0001072.1.region001	0.0007542343810200691	0.9984921216964722	1.0	0.997642993927002	1.0	0.003462721360847354	0.0006430867942981422	31	5	T1PKS.T2PKS.ladderane.aminocoumarin - T2PKS.aminocoumarin	
BGC0001425.1.region001	BGC0001427.1.region001	0.007231725379824638	0.9855888485908508	1.0	0.9774008393287659	1.0	0.02129979059100151	0.02331378497183323	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000455.1.region001	BGC0001459.1.region001	0.21683695912361145	0.6133443713188171	0.8974359035491943	0.8223845362663269	0.7647058963775635	0.19458355009555817	0.16594994068145752	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001424.1.region001	BGC0001427.1.region001	0.13719485700130463	0.7444326877593994	0.9642857313156128	0.776911199092865	0.9032257795333862	0.18523137271404266	0.24454131722450256	34	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000988.1.region001	BGC0000991.1.region001	0.03206560015678406	0.9368969798088074	0.9444444179534912	0.9815257787704468	0.9615384340286255	0.01565457321703434	0.020342251285910606	53	20	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001422.1.region001	BGC0001428.1.region001	0.2083846479654312	0.626654863357544	0.8214285969734192	0.8800479769706726	0.75	0.12090656161308289	0.11947473138570786	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000383.1.region001	BGC0000997.1.region001	0.2959398925304413	0.4957006275653839	0.9333333373069763	0.5225562453269958	0.7894737124443054	0.5195136666297913	0.4577234983444214	15	8	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000402.1.region001	BGC0001993.1.region001	0.2383512407541275	0.5801088213920593	0.8999999761581421	0.4069380760192871	0.9285714030265808	0.5834622383117676	0.5953618288040161	23	24	NRPS.NRPS-like.transAT-PKS - NRPS.transAT-PKS	
BGC0000223.1.region001	BGC0000234.1.region001	0.09156430512666702	0.8252553939819336	1.0	0.7138615250587463	1.0	0.3650234341621399	0.24176564812660217	9	4	T2PKS - T2PKS	T2PKS
BGC0001363.1.region001	BGC0001754.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	30	21	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001049.1.region001	BGC0001218.1.region001	0.27748483419418335	0.5220281481742859	0.8571428656578064	0.6641098856925964	0.75	0.3756062388420105	0.3085853159427643	11	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001425.1.region001	0.0693870484828949	0.8660404682159424	1.0	0.783165454864502	1.0	0.1712784320116043	0.24189037084579468	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001459.1.region001	BGC0001955.1.region001	0.2703168988227844	0.5324374437332153	0.8205128312110901	0.7077597379684448	0.7400000095367432	0.29715946316719055	0.2887353301048279	57	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001970.1.region001	BGC0001971.1.region001	0.25098735094070435	0.5610199570655823	0.7931034564971924	0.8581063747406006	0.6976743936538696	0.2184453159570694	0.08089146763086319	51	16	NRPS.T1PKS.PKS-like.T3PKS - NRPS.T1PKS.PKS-like.T3PKS	NRPS.T1PKS.PKS-like.T3PKS
BGC0000064.1.region001	BGC0001268.1.region001	0.026465661823749542	0.9477691054344177	1.0	0.9172948002815247	1.0	0.06194952502846718	0.09308303147554398	8	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000231.1.region001	BGC0000235.1.region001	0.12118330597877502	0.7723187804222107	1.0	0.6213021874427795	1.0	0.3543539345264435	0.3847838044166565	4	4	T2PKS - T2PKS	T2PKS
BGC0001950.1.region001	BGC0001951.1.region001	0.0028577670454978943	0.9942926168441772	1.0	0.991069495677948	1.0	0.024390242993831635	0.002327932044863701	41	24	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000974.1.region001	BGC0001559.1.region001	0.06640071421861649	0.8716076016426086	0.95652174949646	0.9917165040969849	0.90625	0.02167804166674614	0.0	47	19	NRPS-like.T1PKS.NRPS - NRPS-like.T1PKS.NRPS	NRPS-like.T1PKS.NRPS
BGC0001421.1.region001	BGC0001428.1.region001	0.14354869723320007	0.733508825302124	0.9642857313156128	0.7570554614067078	0.9032257795333862	0.18580082058906555	0.27235671877861023	35	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000231.1.region001	BGC0002016.1.region001	0.12432386726140976	0.7668086886405945	1.0	0.6114879250526428	1.0	0.4174823462963104	0.38126951456069946	4	4	T2PKS - T2PKS	T2PKS
BGC0001425.1.region001	BGC0001428.1.region001	0.08479305356740952	0.837603747844696	0.9642857313156128	0.9406668543815613	0.9032257795333862	0.059770286083221436	0.0590926818549633	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000034.1.region001	BGC0000061.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	130	43	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000455.1.region001	BGC0001460.1.region001	0.20798799395561218	0.6272830367088318	0.8717948794364929	0.8917041420936584	0.7450980544090271	0.13867223262786865	0.08741205185651779	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001394.1.region001	BGC0001737.1.region001	0.12068869173526764	0.7731883525848389	0.9473684430122375	0.9000217318534851	0.8695651888847351	0.14925797283649445	0.06575621664524078	50	18	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000652.1.region001	BGC0001079.1.region001	0.2472064346075058	0.5666981339454651	0.8333333134651184	0.8742190003395081	0.695652186870575	0.19665595889091492	0.0017497813096269965	21	3	terpene.T3PKS - terpene.T3PKS	terpene.T3PKS
BGC0001427.1.region001	BGC0001428.1.region001	0.08456456661224365	0.8380220532417297	0.9642857313156128	0.9413808584213257	0.9032257795333862	0.06006468087434769	0.05782405659556389	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001723.1.region001	BGC0002000.1.region001	0.2644065320491791	0.5410977602005005	0.75	0.7049795985221863	0.75	0.5042529106140137	0.21655818819999695	6	4	T2PKS - T2PKS	T2PKS
BGC0000215.1.region001	BGC0000271.1.region001	0.1964682787656784	0.6456632614135742	0.8571428656578064	0.740203320980072	0.8333333134651184	0.4524138867855072	0.19960381090641022	5	4	T2PKS - T2PKS	T2PKS
BGC0001424.1.region001	BGC0001426.1.region001	0.137369766831398	0.7441309094429016	0.9642857313156128	0.7763646245002747	0.9032257795333862	0.18903252482414246	0.24324364960193634	34	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000194.1.region001	BGC0000228.1.region001	0.24453137814998627	0.570732831954956	0.8333333134651184	0.6608394384384155	0.800000011920929	0.40769416093826294	0.32631051540374756	3	4	T2PKS - T2PKS	T2PKS
BGC0001422.1.region001	BGC0001427.1.region001	0.26717162132263184	0.5370374321937561	0.7857142686843872	0.8734220266342163	0.6666666865348816	0.15391525626182556	0.11290933936834335	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001012.1.region001	BGC0001013.1.region001	0.18296368420124054	0.6675483584403992	0.7777777910232544	0.9186230897903442	0.7692307829856873	0.14120963215827942	0.04738105461001396	75	33	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000253.1.region001	BGC0001723.1.region001	0.005756735801696777	0.9885196685791016	1.0	0.9820101857185364	1.0	0.005145867355167866	0.025214510038495064	9	4	T2PKS - T2PKS	T2PKS
BGC0000270.1.region001	BGC0001904.1.region001	0.22386698424816132	0.602382481098175	1.0	0.6039870977401733	0.8571428656578064	0.48253828287124634	0.3311188817024231	6	2	T2PKS - T2PKS.aminocoumarin	
BGC0000181.1.region001	BGC0001383.1.region001	0.0031303700525313616	0.9937490820884705	1.0	0.9902175664901733	1.0	0.017400603741407394	0.005713596474379301	47	22	transAT-PKS - transAT-PKS	transAT-PKS
BGC0000108.1.region001	BGC0001690.1.region001	0.11812158674001694	0.7777095437049866	0.8620689511299133	0.926008939743042	0.8611111044883728	0.1273254156112671	0.03201497718691826	85	27	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000989.1.region001	BGC0000991.1.region001	0.00607715779915452	0.9878826141357422	1.0	0.9810088872909546	1.0	0.02815304882824421	0.013035861775279045	52	20	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000958.1.region001	BGC0001216.1.region001	0.15925122797489166	0.7068585157394409	0.9166666865348816	0.9136302471160889	0.8064516186714172	0.09033630043268204	0.0833948403596878	24	8	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001426.1.region001	0.06918029487133026	0.8664253354072571	1.0	0.7838115692138672	1.0	0.1727840006351471	0.24006086587905884	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000118.1.region001	BGC0000119.1.region001	0.005184297915548086	0.9896582961082458	1.0	0.9837990403175354	1.0	0.026702865958213806	0.00044802867341786623	36	6	PKS-like.T1PKS.arylpolyene - PKS-like.T1PKS.arylpolyene	PKS-like.T1PKS.arylpolyene
BGC0001108.1.region001	BGC0001109.1.region001	0.0005429142038337886	0.9989144802093506	1.0	0.9983034133911133	1.0	0.0036343613173812628	0.000889209215529263	40	24	NRPS.transAT-PKS - NRPS.transAT-PKS	NRPS.transAT-PKS
BGC0001461.1.region001	BGC0001462.1.region001	0.199893519282341	0.6401703953742981	0.9166666865348816	0.7822476029396057	0.8085106611251831	0.22637465596199036	0.21176467835903168	50	18	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000214.1.region001	BGC0001568.1.region001	0.035056449472904205	0.9311160445213318	1.0	0.8904485702514648	1.0	0.13026505708694458	0.09142696112394333	14	4	T2PKS - T2PKS.oligosaccharide	
BGC0000231.1.region001	BGC0000236.1.region001	0.1165468841791153	0.7804893851280212	1.0	0.635791003704071	1.0	0.3007844388484955	0.3800651729106903	4	4	T2PKS - T2PKS	T2PKS
BGC0000241.1.region001	BGC0001693.1.region001	0.2934093475341797	0.49927034974098206	0.8999999761581421	0.7541484236717224	0.6842105388641357	0.28898561000823975	0.15688759088516235	33	4	T2PKS - T2PKS	T2PKS
BGC0001426.1.region001	BGC0001428.1.region001	0.08409278839826584	0.838886022567749	0.9642857313156128	0.942855179309845	0.9032257795333862	0.05952763184905052	0.055834248661994934	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000223.1.region001	BGC0001723.1.region001	0.23975051939487457	0.5779792666435242	0.875	0.6757795810699463	0.800000011920929	0.4519706964492798	0.2603452503681183	8	4	T2PKS - T2PKS	T2PKS
BGC0001460.1.region001	BGC0001462.1.region001	0.2886698544025421	0.5059905648231506	0.8461538553237915	0.6812400221824646	0.7254902124404907	0.31773772835731506	0.31946277618408203	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001010.1.region001	BGC0001024.1.region001	0.2170383483171463	0.6130289435386658	0.9333333373069763	0.5149369835853577	0.9090909361839294	0.5630819797515869	0.44375887513160706	36	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001952.1.region001	BGC0001953.1.region001	0.17046591639518738	0.688126802444458	0.9545454382896423	0.7993252277374268	0.84375	0.17406977713108063	0.21131673455238342	40	25	NRPS.T1PKS - NRPS.T1PKS.NRPS-like	
BGC0001957.1.region001	BGC0001958.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	35	6	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001023.1.region001	BGC0001429.1.region001	0.29919999837875366	0.4911206364631653	0.5454545617103577	1.0	0.5600000023841858	0.0	0.0	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001418.1.region001	BGC0001420.1.region001	0.12582674622535706	0.7641788721084595	0.8095238208770752	0.946791410446167	0.8399999737739563	0.1426612138748169	0.00997313391417265	29	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001427.1.region001	0.06951899081468582	0.8657948970794678	1.0	0.7827531695365906	1.0	0.1733328104019165	0.24139955639839172	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001424.1.region001	BGC0001425.1.region001	0.13724088668823242	0.7443532943725586	0.9642857313156128	0.776767373085022	0.9032257795333862	0.18404261767864227	0.2454402893781662	34	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001162.1.region001	BGC0001163.1.region001	0.14406631886959076	0.7326224446296692	0.800000011920929	0.9361563920974731	0.8181818127632141	0.17732137441635132	0.014197112061083317	7	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001421.1.region001	BGC0001425.1.region001	0.07565202564001083	0.8544191718101501	1.0	0.7635874152183533	1.0	0.18119724094867706	0.2648322582244873	35	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001019.1.region001	BGC0001231.1.region001	0.21911826729774475	0.6097762584686279	0.8333333134651184	0.7706125378608704	0.7857142686843872	0.31351807713508606	0.19345666468143463	41	24	NRPS-like.T1PKS.NRPS - NRPS-like.T1PKS.NRPS	NRPS-like.T1PKS.NRPS
BGC0000989.1.region001	BGC0000990.1.region001	0.006385911256074905	0.9872689843177795	1.0	0.9800440073013306	1.0	0.028338352218270302	0.014507426880300045	52	20	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000145.1.region001	BGC0001041.1.region001	0.007783866953104734	0.984492838382721	1.0	0.9756754040718079	1.0	0.04517422616481781	0.0	28	6	transAT-PKS-like.NRPS-like.T1PKS - transAT-PKS-like.NRPS-like.T1PKS	transAT-PKS-like.NRPS-like.T1PKS
BGC0001300.1.region001	BGC0001301.1.region001	0.2295970320701599	0.5935207009315491	0.875	0.7547314763069153	0.7777777910232544	0.3325880169868469	0.1974506974220276	46	21	transAT-PKS - transAT-PKS	transAT-PKS
BGC0001419.1.region001	BGC0001420.1.region001	0.1612711399793625	0.7034661173820496	0.8095238208770752	0.9210277199745178	0.800000011920929	0.18489179015159607	0.02601255290210247	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001426.1.region001	BGC0001427.1.region001	0.0076865931041538715	0.9846858978271484	1.0	0.9759793877601624	1.0	0.020756233483552933	0.02581600658595562	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001425.1.region001	BGC0001426.1.region001	0.006502876989543438	0.9870365262031555	1.0	0.9796785116195679	1.0	0.02118059992790222	0.019848980009555817	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001857.1.region001	BGC0001978.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	16	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000229.1.region001	BGC0001384.1.region001	0.2821694314479828	0.5152807235717773	0.8484848737716675	0.792000949382782	0.6829268336296082	0.25005030632019043	0.11338364332914352	36	4	T2PKS.oligosaccharide - T2PKS.oligosaccharide	T2PKS.oligosaccharide
BGC0001429.1.region001	BGC0001431.1.region001	0.11491735279560089	0.7833712697029114	0.9545454382896423	0.8860755562782288	0.8846153616905212	0.11000823974609375	0.11594778299331665	31	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001460.1.region001	BGC0001461.1.region001	0.2773064374923706	0.5222859978675842	0.8205128312110901	0.6859174370765686	0.7400000095367432	0.2936533987522125	0.3283829987049103	56	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001418.1.region001	BGC0001419.1.region001	0.03886822983622551	0.9237743020057678	1.0	0.96353679895401	0.9599999785423279	0.05318619683384895	0.028101719915866852	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000231.1.region001	BGC0001723.1.region001	0.11307872086763382	0.7866293787956238	1.0	0.6466289758682251	1.0	0.29574212431907654	0.3677782118320465	4	4	T2PKS - T2PKS	T2PKS
BGC0000345.1.region001	BGC0001829.1.region001	0.052760325372219086	0.8972629904747009	1.0	0.8351240158081055	1.0	0.13976715505123138	0.18550114333629608	23	7	NRPS.T1PKS.NRPS-like - NRPS.T1PKS.NRPS-like	NRPS.T1PKS.NRPS-like
BGC0001125.1.region001	BGC0001951.1.region001	0.24932025372982025	0.563520073890686	0.9523809552192688	0.4950677454471588	0.8709677457809448	0.3836258351802826	0.5554766058921814	40	24	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000965.1.region001	BGC0001397.1.region001	0.06373623758554459	0.876589834690094	0.9830508232116699	0.9548097848892212	0.9275362491607666	0.06240557134151459	0.0	63	6	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001428.1.region001	0.1371643841266632	0.7444853186607361	0.9642857313156128	0.7770064473152161	0.9032257795333862	0.17839640378952026	0.24752193689346313	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000958.1.region001	BGC0001455.1.region001	0.09271043539047241	0.8231743574142456	1.0	0.7102798819541931	1.0	0.27157753705978394	0.3033270239830017	24	8	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001421.1.region001	BGC0001426.1.region001	0.07659909874200821	0.8526692390441895	1.0	0.760627806186676	1.0	0.1857556700706482	0.2669689357280731	35	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001390.1.region001	BGC0001626.1.region001	0.2832402288913727	0.513744592666626	0.7142857313156128	0.7789368033409119	0.6875	0.277972936630249	0.17838086187839508	9	3	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001459.1.region001	BGC0001460.1.region001	0.14966237545013428	0.7230740785598755	0.9230769276618958	0.8358765244483948	0.8571428656578064	0.15619242191314697	0.16967523097991943	56	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001053.1.region001	BGC0001344.1.region001	0.29543718695640564	0.49640876054763794	0.7599999904632568	0.6839016675949097	0.7142857313156128	0.369769811630249	0.2865789830684662	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000203.1.region001	BGC0000231.1.region001	0.11279832571744919	0.7871267795562744	1.0	0.6475052237510681	1.0	0.40049055218696594	0.3404958248138428	4	4	T2PKS - T2PKS	T2PKS
BGC0000231.1.region001	BGC0002000.1.region001	0.12103269249200821	0.772583544254303	1.0	0.621772825717926	1.0	0.4068988263607025	0.37105923891067505	4	4	T2PKS - T2PKS	T2PKS
BGC0000191.1.region001	BGC0000212.1.region001	0.14813777804374695	0.725669264793396	0.9259259104728699	0.8112630248069763	0.8709677457809448	0.1917220950126648	0.18351306021213531	28	4	PKS-like.T2PKS - PKS-like.T2PKS	PKS-like.T2PKS
BGC0001163.1.region001	BGC0001164.1.region001	0.25881972908973694	0.5493482351303101	1.0	0.40368837118148804	0.8999999761581421	0.5091603398323059	0.6344403028488159	7	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000999.1.region001	BGC0001043.1.region001	0.295501708984375	0.49631786346435547	1.0	0.6357676982879639	0.7368420958518982	0.46045631170272827	0.2800362706184387	14	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000999.1.region001	BGC0001726.1.region001	0.23383386433124542	0.5870105624198914	0.9375	0.6234358549118042	0.8333333134651184	0.46770820021629333	0.29681313037872314	14	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000311.1.region001	BGC0001459.1.region001	0.2222718745470047	0.6048610210418701	0.8205128312110901	0.7824411988258362	0.7755101919174194	0.24337360262870789	0.19981111586093903	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000231.1.region001	BGC0000253.1.region001	0.11749251186847687	0.7788194417953491	1.0	0.6328359246253967	1.0	0.29574212431907654	0.38501960039138794	4	4	T2PKS - T2PKS	T2PKS
BGC0000227.1.region001	BGC0000228.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	4	4	T2PKS - T2PKS.RRE-containing	
BGC0000020.1.region001	BGC0001511.1.region001	0.2583480775356293	0.5500475764274597	0.7735849022865295	0.858707070350647	0.6865671873092651	0.23487968742847443	0.014950817450881004	81	15	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000979.1.region001	BGC0000980.1.region001	0.00012799999967683107	0.9997439980506897	1.0	0.9995999932289124	1.0	0.0	0.0005000000237487257	5	5	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001011.1.region001	BGC0001013.1.region001	0.11818016320466995	0.7776062488555908	0.7777777910232544	0.9848536849021912	0.8333333134651184	0.04111148416996002	0.0	77	33	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000201.1.region001	BGC0000231.1.region001	0.09713301062583923	0.8151687979698181	1.0	0.6964593529701233	1.0	0.23635856807231903	0.3203361928462982	4	4	T2PKS - T2PKS	T2PKS
BGC0000215.1.region001	BGC0001366.1.region001	0.1528056412935257	0.7177382707595825	1.0	0.5224823355674744	1.0	0.6203935742378235	0.43286892771720886	5	4	T2PKS - T2PKS	T2PKS
BGC0000995.1.region001	BGC0001096.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	65	31	NRPS.PKS-like.transAT-PKS - NRPS.PKS-like.transAT-PKS	NRPS.PKS-like.transAT-PKS
BGC0001016.1.region001	BGC0001017.1.region001	0.2938482463359833	0.49865031242370605	0.8500000238418579	0.6888670921325684	0.7142857313156128	0.3639754354953766	0.28758352994918823	41	23	NRPS.T1PKS.NRPS-like - NRPS.T1PKS.NRPS-like	NRPS.T1PKS.NRPS-like
BGC0001125.1.region001	BGC0001952.1.region001	0.27390405535697937	0.527215301990509	0.9090909361839294	0.6440498232841492	0.7647058963775635	0.3629351258277893	0.3532637059688568	40	26	NRPS.T1PKS - NRPS.T1PKS.NRPS-like	
BGC0000191.1.region001	BGC0000192.1.region001	0.1226058304309845	0.769820511341095	0.9473684430122375	0.9356067776679993	0.8500000238418579	0.09827487170696259	0.026276348158717155	18	4	PKS-like.T2PKS - PKS-like.T2PKS	PKS-like.T2PKS
BGC0001074.1.region001	BGC0001558.1.region001	0.05016535520553589	0.90218585729599	1.0	0.8938285112380981	0.976190447807312	0.11089839041233063	0.09376341104507446	42	4	T2PKS.oligosaccharide - T2PKS.oligosaccharide	T2PKS.oligosaccharide
BGC0001462.1.region001	BGC0001955.1.region001	0.2643198072910309	0.5412253737449646	0.8888888955116272	0.70525062084198	0.75	0.29981979727745056	0.2913268208503723	54	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000440.1.region001	BGC0000441.1.region001	0.1536920666694641	0.7162371277809143	0.8888888955116272	0.9704698324203491	0.7878788113594055	0.06473897397518158	0.0018660681089386344	66	21	NRPS.T3PKS - NRPS.T3PKS	NRPS.T3PKS
